//  GERMAN STRDAT.TXT latest version with all the changes up to Sept 18th (I hope)

//  ASCII European Special Characters
//  Ä ¸ Ç É ‰ ...  á à  ä  ç ƒ  ê  " ï - -  ÷ ‹    ° ¢ £  ﬂ
//  WIN European Special Characters
//  « ¸ È ‚ ‰ ‡  Á Í  Ë  Ï ƒ  …  ˆ Ú ˚ ˘  ÷ ‹  ﬂ Ì Û ˙  ﬂ

//  # the first NEWBLOCK is built for you so start with enumerations and strings
//  GERMAN VERSION ¸berarbeitet am 2.7.97 von Antje, 16:45 Uhr
//  last revised by Antje 9.7.97, LAST EDITED with additional translations August 26th 97
//  (additional data from birthright cd dated 8/17/97, saved as ms dos text
//  3 more changes according to bugreport from sascha implemented August 29th 97
// comparing german strings to english strings (received sept 18th), saved as text only



// menu data
STR_UI_ACTN		UI\\ACT_PNL.PCX
STR_UI_HELP		UI\\HELPPNL1.PCX
STR_UI_HELP1	UI\\HLPPANL2.PCX
STR_BASIC_212	^g02:390,074^g00:422,106,200,296Agitation kann auch als Waffe eingesetzt werden. Weil wir Cariele den Krieg erkl‰rt haben und dort einmarschiert sind, haben wir uns seinen ewigen Haﬂ zugezogen. Wir m¸ssen Cariele jetzt vernichten oder f¸r immer Krieg f¸hren. Um Cariele vor unserem geballten Angriff zu schw‰chen, schicken wir Agenten in Carieles verbleibende Provinzen und hetzen die Bevˆlkerung auf, setzen ihre Loyalit‰t herunter und ziehen Steuergelder von Cariele ab. Da Agitation in mehreren Provinzen gleichzeitig ausgef¸hrt werden kann, kˆnnen wir beides gleichzeitig tun. ^g05
STR_BASIC_213	^g02:390,074^g00:422,106,200,296Wenn Ihr auf die Steuerung von ^C064AGITATION^C000 klickt, erscheint eine Liste der Provinzen, in denen Ihr Ordnungskr‰fte habt. Ihr kˆnnt in einer Eurer eigenen Provinzen agitieren, um den Loyalit‰tsgrad zu erhˆhen, oder eine feindliche Provinz aussuchen, um ihn herabzusetzen (nicht das von uns besetzte Riverford), oder beides. In beiden F‰llen kˆnnen wir mit Gold und Regentenpunkten unsere Chancen verbessern. Tut dies jetzt, und klickt auf W‹RFELN, um zu sehen, wo wir Erfolg hatten. Klickt dann auf FERTIG. ^g13:002^g04:097,102

// COUNCELOR SCREEN, TURN 7
STR_BASIC_221	^g00,009,341,622,091Zur Zeit gibt es keine neuen interessanten Berichte, also klickt auf FERTIG, um weiterzumachen.

// ADMIN PHASE, TURN 7
STR_BASIC_231	^g02:390,074^g00:422,106,200,296Wir haben jetzt alles behandelt, was Ihr f¸r die Verwaltungsphase benˆtigt. Paﬂt also Eure Zahlungen und Steuern nach Belieben an und w¸rfelt um Steuern. W‰hlt danach ^C064AKTIONEN^C000, um fortzufahren. ^g11:000^g11:001^g11:002^g11:003^g11:004^g11:005

// TURN 7, FREE ACTION AND DOMAIN ACTION 1: MUSTER TROOPS AND INVEST
STR_BASIC_241	^g02:390,074^g00:422,106,200,296In der Grundausbildung begannen wir die Invasion von Cariele durch einen Angriff in Riverford. Tja, diese Kampagne war erfolgreich, und die einzigen Truppen in dieser Provinz gehˆren jetzt uns. Nur die Provinz selbst gehˆrt uns jetzt noch nicht. Um sie ganz zu ¸bernehmen, m¸ssen wir eine Investitur einleiten, also die Bindungen dieser Provinz vom Regenten von Cariele auf den Regenten von Dhoesone ¸bertragen. Das kˆnnen wir erst, wenn wir gen¸gend Truppen dort haben, um die Burgen zu belagern und Rebellionen zu ersticken. ^g12^g21:973,350^g05 
STR_BASIC_242	^g02:390,074^g00:422,106,200,296Wann immer Ihr in ein anderes Reich einmarschiert - die Bevˆlkerung empf‰ngt Euch nicht gerade mit offenen Armen. Die guten Leute von Riverford in Cariele werden den Aufstand proben, wenn die Zahl der dort stationierten Garnisonstruppen nicht mindestens dem Zivilisationsgrad dieser Provinz entspricht. Sollte eine Revolte ausbrechen, m¸ssen wir mehr Truppen einsetzen, um die Ruhe herzustellen, die wir f¸r die Investitur und die volle ‹bernahme brauchen. In Riverford benˆtigen wir daf¸r 5 Truppen. ^g12^g13:015^g01:049,388^g05
STR_BASIC_243	^g02:390,074^g00:422,106,200,296Zun‰chst einmal sollten wir in den s¸dlichen Provinzen neue Truppen ausheben. Die Zahl der ausgehobenen Truppen kann den Zivilisationsgrad einer Provinz nicht ¸berschreiten, daher kˆnnen wir 2 in Sidhuire und 2 in Tradebhein ausheben. Das sollte f¸r unsere aktuellen Pl‰ne mehr als genug sein. Es ist besser, nicht zu viele Truppen aufzustellen, da die Ausgaben f¸r deren Unterhalt unser Budget ¸bersteigen kˆnnten. Sobald die Truppen aufgestellt wurden, verlegt Ihr sie an die Front in Riverford. Dort kˆnnen sie die aufst‰ndische Bevˆlkerung ruhighalten und die Position f¸r den Einmarsch in Cariele einnehmen. ^g05
STR_BASIC_244	^g02:390,074^g00:422,106,200,296Wie Ihr seht, kˆnnen wir unsere Truppen von Sidhuire aus durch das Gebiet des mit uns verb¸ndeten Tuarhievel f¸hren. Genauso kˆnnen wir unsere Truppen aus Tradebhein durch Thurazor marschieren lassen. Verb¸ndete bieten nicht nur eine Pufferzone gegen Angriffe, sie erlauben auch freie Bewegung unserer Truppen durch ihr Gebiet. ^g06
STR_BASIC_245	^g02:390,074^g00:422,106,200,296Die Vorbereitungen sind abgeschlossen. Wir sind in Cariele einmarschiert. Wir haben die Provinz Riverford erobert und die aufst‰ndische Bevˆlkerung unter Kontrolle gebracht. Jetzt kˆnnen wir mit Hilfe der Investitur diese Provinz Dhoesone als Eigentum zuschlagen. ^g05
STR_BASIC_246	^g02:390,074^g00:422,106,200,296Um eine Investitur durchzuf¸hren, klickt Ihr auf ^C064 INVESTITUR^C000 und w‰hlt die Provinz aus, die Ihr ¸bernehmen mˆchtet. Zur Zeit ist dies nur mit Riverford mˆglich. Jetzt m¸ssen wir nur noch Regentenpunkte einsetzen, um den Erfolg zu sichern, und den W‹RFELN-Button anklicken. Sobald die Investitur komplett ist, seht Ihr, wie die Karte unsere neuen Grenzen anzeigt. ^g13:012^g01:097,302

// TURN 7, DOMAIN ACTION 2: ESPIONAGE 1 AND 2
STR_BASIC_251	^g02:390,074^g00:422,106,200,296Die Banditen von Cariele lassen uns einfach nicht in Ruhe. Wir sollten ihnen zeigen, daﬂ mit dem m‰chtigen Dhoesone nicht gut Kirschen essen ist. Ich mˆchte Euch daher gern Euer Agentennetz und dessen Mˆglichkeiten erkl‰ren, Herr. Zun‰chst einmal m¸ssen wir Carieles Regenten finden. Sucht auf der Karte nach Truppen-Icons, die Cariele gehˆren, und zwar am besten in den verbleibenden Provinzen. Klickt sie mit der rechten Maustaste an, bis Ihr den Regenten findet, Entier Gladanil. Merkt Euch die Provinz, in der er sich befindet. Klickt jetzt auf ^C064 SPIONAGE^C000, und w‰hlt Cariele als Ziel. ^g12^g13:008^g01:097,210
STR_BASIC_252	^g02:390,074^g00:422,106,200,296Als Gildenmeister (Dieb) kˆnnt Ihr pro Runde einen Spionageeinsatz als Bonusaktion durchf¸hren. Priester-Regenten haben eine Agitationsaktion gratis. Fangen wir mit der Spionage-Aktion an. Eure Spione kˆnnen entweder Informationen ¸ber Eure Feinde sammeln oder ein Attentat versuchen. F¸hren wir unsere Kampagne gegen Cariele mit einem Attentat auf Entier Gladanil fort, diesen Weichling, der es Carieles Gilden so leicht machte, uns zu stˆren. ^g05
STR_BASIC_253	^g02:390,074^g00:422,106,200,296Nachdem Ihr Entier als Ziel angegeben habt, m¸ssen wir einen kompetenten Attent‰ter finden. Verbessert Eure Chancen durch den Einsatz von Regentenpunkten und klickt auf W‹RFELN, wenn Ihr bereit seid. Wenn Ihr einen Attent‰ter findet, wird er in den Einsatz geschickt und muﬂ dann einen Kampf mit dem gew‰hlten Ziel austragen. Ein solcher Einsatz kann zwar durchaus auch schiefgehen, hat er jedoch Erfolg, wird Cariele deutlich geschw‰cht und verliert alle angesammelten Regentenpunkte. In der n‰chsten Jahreszeit tritt ein neuer F¸hrer das Amt an, aber in der Zwischenzeit ist Cariele f¸hrerlos und schwach. ^g05
STR_BASIC_254	^g02:390,074^g00:422,106,200,296Das hat sich gelohnt. Jetzt, wo Attent‰ter die Anf¸hrer bedrohen, wissen die Carielianer, daﬂ wir es ernst meinen. Wir sollten unseren Attent‰tereinheiten daher einen neuen Auftrag erteilen. Neben der Jagd auf Einzelpersonen kˆnnen sie auch dazu abgestellt werden, die Brunnen einer ganzen Truppe zu vergiften. Verwenden wir also unsere n‰chste Aktion dazu, eine der gegnerischen Elitetruppen zu eliminieren. W‰hlt nochmals ^C064SPIONAGE^C000 an. 
STR_BASIC_255	^g02:390,074^g00:422,106,200,296Wir gehen nach demselben Muster vor wie vorhin bei Entier. W‰hlt erst ein Reich und eine Provinz aus, und w‰hlt dann eine Truppeneinheit statt einer Person als Ziel. Der Attent‰ter wird angeheuert und losgeschickt. Da er sich auf dem Weg zu seinem Ziel mˆglicherweise an Wachen vorbeik‰mpfen muﬂ, kann die Mission fehlschlagen. Falls nicht, wird eine komplette Einheit feindlicher Truppen vernichtet.

// TURN 7, LIEUTENANT ACTION AND DOMAIN ACTION 3: FORGE LEY LINE & HOLD
STR_BASIC_261	^g02:390,074^g00:422,106,200,296Jetzt, da wir Carieles Hauptprovinz eingenommen haben, wollen wir Cariele auch anderswo bedr‰ngen, um mit unseren Eroberungen fortzufahren. Ihr werdet bemerken, daﬂ wir bereits eine Quelle der Stufe 0 in Mhelliviene haben. Gebietszauber funktionieren nicht mit einer Quelle der Stufe 0. Wir kˆnnten entweder mehrere Runden dazu verwenden, ein Quellenbesitztum zu erlangen, oder wir kˆnnen die Sache abk¸rzen und eine Magielinie legen. ^g12^g05
STR_BASIC_262	^g02:390,074^g00:422,106,200,296Magielinien verbinden Quellen ohne R¸cksicht auf die Trennung der Provinzen, in denen sie sich befinden. Beachtet, daﬂ Magielinien wie Straﬂen errichtet werden kˆnnen, so daﬂ sie eine ganze Reihe von Quellen miteinander verbinden. Die Kosten f¸r die Errichtung einer Magielinie basieren auf der Anzahl von Provinzen, die durchquert werden. Jede durchquerte Provinz kostet einen Goldbarren und einen Regentenpunkt. ^g05
STR_BASIC_263	^g02:390,074^g00:422,106,200,296Wenn eine Magielinie gelegt ist und ein Zauberer einen Gebietszauber einsetzt, dann kann die niedrigste Quelle in der Linie so benutzt werden, als ob sie die Stufe der hˆchsten Quelle h‰tte, mit der sie verbunden ist. Wenn wir zum Beispiel die Quelle in Mhelliviene mit unserer Quelle der Stufe 5 in Tradebhein verbinden, werden praktisch beide zu Quellen der Stufe 5, was die Anwendung von Gebietszaubern angeht. ^g05
STR_BASIC_264	^g02:390,074^g00:422,106,200,296W‰ret Ihr selbst ein Magier, so kˆnntet Ihr Magielinien w‰hrend jeder Aktion ziehen. Da Eure F‰higkeiten jedoch in anderen Bereichen liegen, m¸ssen wir die Aktion eines Leutnants benutzen. Ein Magier jeder beliebigen Stufe kann Magielinien ziehen. W‰hlt zuerst 'Leutnant einsetzen', dann Clumine Dhoesone. ^g13:014^g01:097,348
STR_BASIC_265	^g02:390,074^g00:422,106,200,296Damit er eine Magielinie baut, w‰hlt Ihr ^C064 MAGIELINIE LEGEN^C000. Eine Liste mit Provinzen, in denen wir Quellen haben, erscheint. Da sich in Tradebhein die Quelle der Stufe 5 befindet, die Cariele am n‰chsten liegt, w‰hlt Ihr sie als Ausgangsprovinz. Nun erscheinen die mˆglichen Zielprovinzen. W‰hlt Mhelliviene, dann W‹RFELN, dann FERTIG.
STR_BASIC_266	^g02:390,074^g00:422,106,200,296Nun, da wir eine Quelle in Mhelliviene haben, kˆnnten wir sie benutzen, um in dieser Provinz offensive Gebietszauber gegen Cariele auszuf¸hren. Weil aber Clumine noch keine solchen Spr¸che beherrscht, muﬂ dies aufgeschoben werden, bis wir einen m‰chtigeren magischen Assistenten rekrutiert haben. Klickt also nun auf ^C064AKTION AUFHEBEN^C000. ^g12^g13:011^g01:049,302

// COUNCILOR SCREEN, TURN 8
STR_BASIC_271	^g00,009,341,622,091Wir m¸ssen jetzt einen weiteren Bericht einf¸hren, den Investitur-Bericht. Er zeigt die Provinz, die wir Cariele in dieser Runde abgenommen haben. W‰hrend die Feldz¸ge aller Regenten von Anuire fortschreiten, zeigt dieser Bericht jene an, die in ihrem Streben nach dem Eisernen Thron erfolgreich sind. Beachtet diesen Bericht k¸nftig sehr genau. Weitere Informationen findet Ihr bei den Geschichtsschreibern im Spielhandbuch und in der Online-Hilfe. Sprecht sie auf die Geschichte von Anuire an und wie man das Imperium gewinnt. ^g05

STR_BASIC_272	^g00,009,341,622,091Wir haben jetzt alle Beraterberichte auﬂer dem f¸r Krieg behandelt. Dieser Bericht zeigt an, wie der oder die Kriege verlaufen, die in der vorigen Runde erkl‰rt wurden. Da wir unsere Kriegserkl‰rung an Cariele in dieser Runde nicht erneuert haben, zeigt der Bericht in dieser Runde keine Aktivit‰t an. Alle Kriege in Anuire werden hier angezeigt. Schaut Euch die an, die Euch interessieren. ^g05

STR_BASIC_273	^g00,009,341,622,091Gl¸ckwunsch, Regent! Ihr habt nun alle Grundlagen gelernt, die nˆtig sind, um Dhoesone zu regieren. Wenn ich Regent w‰re, w¸rde ich die Eroberung von Cariele vollenden und beweisen, daﬂ Ihr sowohl der Kˆnigsw¸rde wert seid, als auch, daﬂ Ihr der geeignete Bewerber f¸r Euer grˆﬂtes Ziel seid - f¸r den Eisernen Thron selbst. Ich bin nat¸rlich kein Regent, sondern nur Euer einfacher Berater. Ihr m¸ﬂt von nun an die Entscheidungen treffen, die Euer Schicksal bestimmen. Seid Ihr bereit, Euer Geburtsrecht einzufordern? ^g06

STR_BASIC_274	^g13:001^g13:002^g13:003^g13:004^g13:005^g13:006^g13:007^g13:008^g13:009 ^g13:010^g13:0011^g13:012^g13:013^g13:014^g13:015^g13:016^g13:017^g13:018^g40

// Things changed after 5/19/97 

STR_MULTIMENU_JN	Klinken Sie sich bei einem fremden Spiel ein, oder starten Sie ein eigenes.
STR_MULTIMENU_NG	^X075               Neue Partie

STR_MULTIMENU_NGP	Partiename:


STR_MULTIMENU_HELP_JN_TEXT	Mˆchten Sie ein neues Spiel anbieten, oder mˆchten Sie sich bei einem bereits existierenden Spiel einklinken?

STR_TURNTIME	Zugzeit-Limit:
STR_TURNTIME_1	Kurz
STR_TURNTIME_2	Mittel
STR_TURNTIME_3	Lang
STR_TURNTIME_4	Kein Limit

//#### 5-21/97

STR_MULTIMENU_SJ1	Suche nach laufenden Spielen...

// RELIC Information.
NEWBLOCK

STR_INFO_REGALIA_OF_THE_EMPIRE	Dieses erstaunliche Artefakt verleiht seinem Besitzer eine Chance von +25%, eine Investitur erfolgreich abzuhalten. "Legend‰re Kr‰fte ruhen in den F‰ngen des Staates." Anonymer Kammerherr. 
STR_INFO_STATE_CROWN_OF_ANUIRE	Der Besitzer erh‰lt 70 Blutlinen-Punkte. "Die groﬂe Kraft des Blutes wird durch die groﬂartige Krone von Anuire entfesselt. Benutzt sie weise, sonst bedeutet sie Euren Untergang."
STR_INFO_RING_OF_WIZARDRY	Mit diesem zauberkr‰ftigen Schmuckst¸ck erh‰lt ein Zauberer die f¸r ihn wichtigste Macht: Ged‰chtnis! Das wunderbare Relikt verdoppelt die Anzahl der Zauber, die er erlernen kann.
STR_INFO_BANNER_OF_ROELE	Noch nie gab es einen F¸hrer wie Michael Roele. Seine F‰higkeit zu kommandieren hielt sogar die Feigsten an ihren Pl‰tzen. Doch nicht aus Furcht, wie Ihr denkt, sondern aus Bewunderung. Dieses Relikt verleiht seinem Besitzer einen Bruchteil der legend‰ren Macht jenes so lang schon von uns gegangenen Herrschers. Die so bezauberten menschlichen Truppen fliehen niemals das Schlachtfeld.
STR_INFO_FARID_S_COFFER_OF_THE_REALM	Zwar sagt man, daﬂ Geld die Wurzel allen ‹bels ist, jedoch ist es auch die Saat f¸r Wohlstand und Wachstum. Am Ende eines jeden Zuges wird der verbliebene Staatsschatz um 5% + D20 GB erhˆht.
STR_INFO_DIERDRIEN_S_RING	Magielinien formen m‰chtige Energiestrˆme, aus denen wir schˆpfen kˆnnen. Der Magier-Regent, der Dierdriens Ring besitzt, kann in jeder Runde mit Erfolg eine Magielinie legen, und zwar ohne daf¸r eine Aktion zu opfern.
STR_INFO_SIELSHEGH_GEM_LARGE	Im Herzen von Cerilia selbst entstanden, bringt dieses makellose Juwel nur seinem Tr‰ger St‰rke. Der verzauberte Rubin trieft fˆrmlich von adliger Macht und verschafft dem Tr‰ger 10 zus‰tzliche Blutlinen-Punkte. 
STR_INFO_SIELSHEGH_GEM_MEDIUM	Im Herzen von Cerilia selbst entstanden, bringt dieses makellose Juwel nur seinem Tr‰ger St‰rke. Der verzauberte Rubin trieft fˆrmlich von adliger Macht und verschafft dem Tr‰ger 5 zus‰tzliche Blutlinen-Punkte.
STR_INFO_BARAZAD_TOOLS	Hergestellt von Zwergenschmieden, die schon lange heim zu ihren Gˆttern gegangen sind, verheiﬂen diese wunderbaren Werkzeuge groﬂen Nutzen. Sie helfen, bei jedem Bau die Kosten um 25% zu reduzieren. Mit solchen Relikten vermag der Besitzer ein Kˆnigreich und noch mehr zu erbauen!
STR_INFO_SCEPTER_OF_CUIRAECEN	Alle Armee-Einheiten erhalten einen +1-Bonus zu ihrem Angriffswert. Dieses Relikt steht einem Abenteurer wie Euch wahrhaftig wohl an.
STR_INFO_HAMMER_OF_THUNDER	Geschmiedet von den besten Zwergenschmieden ist der Donnerhammer eine Waffe, die eines Herrschers w¸rdig ist. Bei Abenteuerfahrten z‰hlt sie als eine Waffe, die 6-15 Schadenspunkte anrichtet und die Trefferchance um 15% erhˆht.
STR_INFO_EMPEROR_S_CROWN	Geschaffen f¸r den Herrscher von Anuire handelt es sich bei dieser Krone um ein Relikt groﬂer Macht. Durch dieses Objekt erh‰lt dessen Besitzer 30 Blutlinien-Punkte.
STR_INFO_CROWN_OF_COMMAND	Durch dieses mysteriˆse Objekt erh‰lt der Regent grˆﬂeren Einfluﬂ durch eine zus‰tzliche Aktion pro Runde.
STR_INFO_CHALICE_OF_THE_DEAD	Aus diesem Relikt wirken die Kr‰fte des Lebenswassers, die die Legionen der Toten wieder wandeln lassen. Einmal pro Runde kann bei einer Aushebungs-Aktion eine Einheit Skelette f¸r einen Goldbarren reanimiert werden.
STR_INFO_TORC_OF_SPLENDOR	Schˆnheit ist eine Macht, und groﬂe Schˆnheit kann zu noch viel mehr Macht f¸hren. Der Besitzer erh‰lt einen Charisma-Wert von 18.
STR_INFO_IOUN_FIST	Durch Weisheit und Erfahrung erschlieﬂen sich die Fr¸chte der Arbeit. Der Erfahrungslevel des Besitzers wird um 2 erhˆht.
STR_INFO_GAVELON_S_STAFF_OF_PROSPERITY	Wer im hellen Licht dieses Reliktes badet, erf‰hrt die Gnade endlosen Reichtums. Bei der Feststellung der Steuerresultate werden alle Provinzen dieses Herrschers sprudeln, als w‰ren sie gesegnet.
STR_INFO_DANICA_S_CRYSTAL_OF_SCRYING	Die grˆﬂte Gabe eines F¸hrers ist immer die der Weitsicht. Wissen ist die reinste Form der Macht. Mit diesem Relikt werden alle verborgenen Armee-Einheiten sichtbar.
STR_INFO_TOME_OF_THE_PRINCE	Erfahrung und Weisheit bedeuten nichts, wenn sie nicht erhalten werden. Mit dem richtigen Buch kˆnnen viele Geheimnisse gel¸ftet werden. Der Besitzer erh‰lt einen +25% auf alle Herausforderungs-Aktionen.
STR_INFO_FAELE_S_RING	Eine Segnung unserer Vorv‰ter. Mit diesem Ring kann ein Magier oder Priester pro Runde einmal gratis einen Gebietszauber sprechen.
STR_INFO_BRENNA_S_FAVOR	Die St‰rke im Blut ist alles, was wirklich z‰hlt, denn die kˆnigliche Blutlinie muﬂ f¸r immer erhalten bleiben. Der Besitzer erh‰lt 25 Blutlinien-Punkte.
STR_INFO_BOOK_OF_FORTIFICATION	Groﬂe F¸hrer haben groﬂe Visionen und machen das Unmˆgliche mˆglich. Mit diesem Buch werden die Kosten f¸r die Befestigung eines Ortes um 25% gesenkt.
STR_INFO_AMULET_OF_INSPIRATION	Nichts ist faszinierender als ein Herrscher, der die M‰chte der Magie hinter sich hat. Es ist, als st¸nden diesem Herrscher die tiefsten Kr‰fte der Natur zu Befehl. Wer kann zaudern, angesichts solcher Herrschaft? Mit diesem Amulett wird die Moral aller Armee-Einheiten des Regenten wird um ein Level erhˆht.
STR_INFO_TOME_OF_WAR	Eines der Geheimnisse der Kriegf¸hrung ist es, genau zu wissen, wann und wo man angreifen muﬂ. Dieses Buch reduziert die Menge an Gold, die f¸r die Truppenbewegungen aufgewendet werden muﬂ.
STR_INFO_ROBES_OF_THE_MASSES	Einfluﬂ auf Menschen ist eine bessere Waffe als das Schwert. Der Tr‰ger erh‰lt +25% bei Agitations-Aktionen.
STR_INFO_IOUN_HEART	Ganz gleich, wie schwer das Leben eines Herrschers ist, es gibt doch auch Vorteile. Das Ioun-Herz erhˆht alle Charakterattribute des Besitzers um 1.
STR_INFO_SWORD_OF_ROELE	Michaels wunderbares Langschwert. Sein Tr‰ger erh‰lt auf Abenteuerfahrten einen +2-Bonus (10%)auf Treffer und verursacht +2 Schaden im Kampf. In einer Schlacht erh‰lt der Tr‰ger +1 auf Angriff, Moral und Verteidigung.
STR_INFO_CORGANDALS_STAFF 	Laﬂt unsere Wege gepflastert sein mit der Macht der Magie. Der Stab reduziert die Grundanforderungen und die Anzahl der Regentenpunkte f¸r den "Transport"-Gebietszauber.


// ########### misc strings used in actnmenu.cpp

NEWBLOCK
STR_ACTN_IMPROVES	   	erhˆht
STR_ACTN_REDUCES   	reduziert
STR_ACTN_SOURCE	   	QUELLE
STR_ACTN_TEMPLE	   	TEMPEL
STR_ACTN_DISPELL 	GEGENZAUBER
STR_ACTN_DISPELL_FORMAT	 	^F02%s hat Gegenzauber:%d\ndarauf angewendet.
STR_ACTN_SPELLS 	ZAUBERSPR‹CHE
STR_ACTN_REQ_SOURCE	^cBEN÷TIGTE QUELLE
STR_ACTN_REQ_TEMPLE	^cBEN÷TIGTER TEMPEL
STR_ACTN_INSUFFICIENT_FMT	^F00ZU GERINGER %s-
STR_ACTN_LEVEL_TO_CAST	LEVEL, UM ZAUBER ZU NUTZEN
STR_ACTN_MAKE_GOLD	^F00Gold machen"
STR_ACTN_REGENCY_COST	Ben. Regentenpunkte:      %d
STR_ACTN_GOLD_COST	Ben. Goldbarren:       1
STR_ACTN_SELECT_ADD_PROV	^F00ZUS. PROVINZEN WƒHLEN
STR_ACTN_YOU_CAN_CHOOSE		Ihr kˆnnt 
STR_ACTN_AN_ADDITIONAL_PROV	%d zus‰tzliche Provinz(en) ausw‰hlen.
STR_ACTN_RAISE	MEHR
STR_ACTN_LOWER	WENIGER
STR_ACTN_UNITS	EINHEITEN
STR_ACTN_ADDITIONAL_UNITS  	%d zus‰tzliche Einheit(en)
STR_ACTN_CASTLE	BURG
STR_ACTN_YOU_HAVE_SPOTTED	^F02Ihr habt %d versteckte
STR_ACTN_HIDDEN_UNITS	^F02Einheit(en) entdeckt.
STR_ACTN_READY_TO_SPOT	^F02Ihr seid bereit, versteckte Einheiten auszukundschaften.
STR_ACTN_WIZARD_TOWER_LEVEL	^F00MAGIERTURM-LEVEL 
STR_ACTN_CREATE_WIZARD_TOWER	^F00EINEN MAGIERTURM ERSCHAFFEN?
STR_ACTN_YES	JA
STR_ACTN_SUMMON_MONSTER_UNITS	^F00MONSTER-EINHEITEN HERBEIRUFEN

STR_ACTION_ADVENTURE	Abenteuer
STR_ACTION_AGITATE	Agitation
STR_ACTION_BUILD_RD	Straﬂe bauen
STR_ACTION_CONTEST	Herausforderung
STR_ACTION_CREATE_HOLDING	Besitztum erstellen
STR_ACTION_DECLARE_WAR	Krieg erkl‰ren
STR_ACTION_DIPLOMACY	Diplomatie
STR_ACTION_ESPIONAGE	Spionage
STR_ACTION_FORGE_LEY_LINE	Magielinie aufbauen
STR_ACTION_FORTIFY	Befestigen
STR_ACTION_HOLD_ACTION	Aktion aussetzen
STR_ACTION_INVESTITURE	Investitur
STR_ACTION_LIEUTENANT	Leutnant
